FoodID,FoodGroups,FoodName,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat,GulaTotal,Kalsium,Besi,Magnesium,Fosfor,Kalium,Natrium,Seng,Tembaga,Mangan,Selenium,VitaminC,Tiamina,Riboflavin,Niasin,Pantotenat,VitaminB6,FolatTotal,Kolina,VitaminB12,VitaminA-IU,VitaminA-RAE,Retinol,AlphaKaroten,BetaKaroten,BetaKriptosantin,Likopen,ZeaksantinLutein,VitaminE,VitaminD,VitaminD-IU,VitaminK,LemakJenuh,LemakTunggal,LemakGanda,Kolesterol,Source
5796,"Sup, Saus, dan Kaldu",Sup krim jamur kaleng kental,"84,7",79,"1,35","5,3","1,85","6,8","0,7","0,4",12,"0,18",3,24,64,691,"0,11","0,022","0,037","2,9",,"0,012","0,016","0,345","0,148","0,015",2,10,,8,2,2,,,,,4,"0,5","0,2",9,"19,6","0,964","1,219","2,901",,USDA
5797,"Sup, Saus, dan Kaldu",Sup krim jamur kaleng kental natrium berkurang,"87,26",52,"1,21","1,69","1,69","8,1","0,6","2,13",13,"0,48",5,51,374,383,"0,36","0,22","0,059","1,8",,"0,042","0,192","0,17",,"0,04",10,10,"0,02",8,2,2,,,,,,"0,16",,,"0,4","0,53","0,44","0,56",3,USDA
5798,"Sup, Saus, dan Kaldu",Sup krim jamur kalengan disiapkan dengan air volume yang sama,"92,46",39,"0,66","2,59","0,96","3,33","0,3","0,2",7,"0,09",2,12,31,340,"0,06","0,016","0,018","1,4",,"0,006","0,008","0,169","0,072","0,007",1,5,,4,1,1,,,,,2,"0,24","0,1",4,"9,6","0,472","0,597","1,42",,USDA
5799,"Sup, Saus, dan Kaldu",Sup krim jamur kalengan disiapkan dengan susu rendah lemak dengan volume yang sama (2%),"87,04",65,"2,36","3,58","1,26","5,76","0,3","2,82",68,"0,1",7,59,103,357,"0,31","0,013","0,025","2,7","0,1","0,026","0,104","0,214","0,255","0,027",3,13,"0,28",102,30,30,,2,,,2,"0,26","0,7",29,"9,6","1,116","0,877","1,435",4,USDA
5800,"Sup, Saus, dan Kaldu",Sup krim jamur natrium rendah siap saji kalengan,"90,3",53,1,"3,7","0,47","4,53","0,2","1,72",19,"0,21",2,20,41,20,"0,24","0,051",,"0,6","0,4","0,02","0,04","0,3",,"0,01",8,6,"0,02",24,7,7,,1,,,,"0,37",,,"0,8","1,005","0,704","1,739",1,USDA
5801,"Sup, Saus, dan Kaldu",Sup krim kentang kaleng kental,82,74,"1,51","1,88","1,82","12,79","1,3","1,44",17,"0,34",13,41,165,604,"0,15","0,2","0,3","1,9","0,2","0,028","0,029","0,43","0,7","0,03",2,9,"0,04",68,19,19,,4,,,5,"0,07",,,"1,1","0,97","0,44","0,33",1,USDA
5802,"Sup, Saus, dan Kaldu",Sup krim kentang kalengan disiapkan dengan air volume yang sama,"92,49",30,"0,72","0,97","1,14","4,7","0,2",,8,"0,2",1,19,56,238,"0,26","0,103","0,154",,,"0,014","0,015","0,221","0,34","0,015",1,,"0,02",118,29,27,,,,,,,,,,"0,5","0,23","0,17",2,USDA
5803,"Sup, Saus, dan Kaldu",Sup krim kentang kalengan disiapkan dengan susu volume yang sama,"86,67",60,"2,33","2,6","1,47","6,92","0,2",,67,"0,22",7,65,130,230,"0,27","0,106","0,153",,"0,5","0,033","0,095","0,259","0,68","0,036",4,,"0,2",179,,,,,,,,,,,,"1,52","0,7","0,23",9,USDA
5804,"Sup, Saus, dan Kaldu",Sup krim sayur dikeringkan bubuk,"2,9",446,8,"24,1","12,9","52,1",3,"17,51",134,"2,6",48,228,408,4.957,"1,6","0,4","0,8","20,7","16,6","5,18","0,45","2,2","0,7","0,1",30,58,"0,5",11.996,600,,2.820,5.620,334,2,920,"2,41",,,"32,9","6,03","10,73","6,29",2,USDA
5805,"Sup, Saus, dan Kaldu",Sup krim seledri kalengan disiapkan dengan air volume yang sama,"92,27",37,"0,68","2,29","1,15","3,62","0,3",,16,"0,26",3,15,50,254,"0,06","0,058","0,103","0,9","0,1","0,012","0,02","0,136","0,46","0,005",1,,"0,1",126,,,,,,,,,,,,"0,58","0,53","1,03",6,USDA
5806,"Sup, Saus, dan Kaldu",Sup krim seledri kalengan disiapkan dengan susu volume yang sama,"86,46",66,"2,29","3,91","1,49","5,86","0,3",,75,"0,28",9,61,125,272,"0,08","0,062","0,102","1,9","0,6","0,03","0,1","0,176","0,61","0,026",3,,"0,2",186,,,,,,,,,,,,"1,59","0,99","1,07",13,USDA
5807,"Sup, Saus, dan Kaldu",Sup krim seledri kalengan kental,"84,96",72,"1,32","4,46","2,23","7,03","0,6","1,35",32,"0,5",5,30,98,516,"0,12","0,113","0,2","1,8","0,2","0,023","0,039","0,265","0,92","0,01",2,9,"0,04",282,22,9,,151,,,155,"1,39",,,"17,2","1,12","1,03",2,11,USDA
5808,"Sup, Saus, dan Kaldu",Sup krim udang kaleng disiapkan dengan air volume yang sama,"92,38",36,"1,11","2,07","1,18","3,27","0,1","0,24",9,"0,21",4,13,24,391,"0,3","0,055","0,15","2,3",,"0,008","0,011","0,17","0,055","0,015",2,3,"0,24",63,16,15,,,,,,,,,,"1,29","0,595","0,075",7,USDA
5809,"Sup, Saus, dan Kaldu",Sup krim udang kaleng disiapkan dengan susu rendah lemak dengan volume yang sama (2%),"87,11",61,"2,78","3,23","1,46","5,64","0,1","2,62",69,"0,22",9,60,95,354,"0,54","0,051","0,152","3,5","0,1","0,028","0,107","0,211","0,237","0,034",4,12,"0,5",147,43,43,,2,,,,"0,02","0,6",25,"0,1","1,93","1,147","0,155",10,USDA
5810,"Sup, Saus, dan Kaldu",Sup krim udang kaleng kental,"84,85",72,"2,22","4,14","2,26","6,53","0,2",,14,"0,42",7,26,47,685,"0,6","0,1","0,3","4,5",,"0,015","0,022","0,34","0,11","0,03",3,7,"0,47",126,32,30,,,,,,,,,,"2,58","1,19","0,15",13,USDA
5811,"Sup, Saus, dan Kaldu",Sup kubus kaldu ayam dikeringkan disiapkan dengan air,"97,43",5,"0,39","0,12","1,44","0,62",,,5,"0,05",1,5,10,326,"0,01",,"0,01",,,"0,005","0,01","0,103","0,02",,1,,"0,01",7,1,1,,,,,,,,,,"0,03","0,05","0,04",,USDA
5812,"Sup, Saus, dan Kaldu",Sup lentil dengan ham kalengan siap saji,"85,75",56,"3,74","1,12","1,24","8,16",,,17,"1,07",9,74,144,532,"0,3","0,07","0,12","0,3","1,7","0,07","0,045","0,545","0,14","0,09",20,,"0,12",145,7,,,,,,,,,,,"0,45","0,52","0,13",3,USDA
5813,"Sup, Saus, dan Kaldu",Sup mie ayam chunky kalengan siap saji,"89,88",41,"3,09","1,16","1,4","4,46","0,8","0,38",11,"0,35",7,36,117,306,"0,17","0,028","0,056","4,9","0,4","0,018","0,02","1,196","0,094","0,05",9,6,"0,08",1.224,62,1,266,593,14,,58,"0,12",,,"1,7","0,627","0,298","0,172",5,USDA
5814,"Sup, Saus, dan Kaldu",Sup mie ayam dikeringkan campur,"4,94",377,"15,42","6,51","10,8","62,32","3,2","1,9",55,"2,44",38,195,306,3.643,"1,65","0,286","0,468","32,4",,"0,575","0,381","4,88","0,895","0,236",71,62,"0,75",44,8,8,4,9,1,,43,"0,33",,,"0,1","1,969","2,268","1,398",74,USDA
5815,"Sup, Saus, dan Kaldu",Sup mie ayam dikeringkan campur disiapkan dengan air,"94,16",23,"0,84","0,55","0,78","3,67","0,1","0,31",2,"0,2",3,12,13,229,"0,08","0,014","0,032","3,8",,"0,081","0,03","0,431","0,042","0,01",7,5,"0,02",11,1,,1,5,,,8,"0,05",,,"1,4","0,122","0,205","0,155",4,USDA
5816,"Sup, Saus, dan Kaldu",Sup mie ayam kaleng disiapkan dengan air volume yang sama,"94,17",24,"1,16","0,76","0,94","2,97","0,5",,5,"0,33",4,18,24,335,"0,14","0,018","0,048","3,1",,"0,039","0,034","0,598","0,053","0,021",7,6,"0,06",201,11,1,,119,,,4,"0,03",,,,"0,191","0,262","0,166",4,USDA
5817,"Sup, Saus, dan Kaldu",Sup mie ayam kaleng kental,"88,2",48,"2,37","1,55","1,81","6,07","0,9",,6,"0,67",8,38,48,681,"0,28","0,027","0,098","6,3",,"0,079","0,07","1,222","0,107","0,042",14,11,"0,12",410,22,2,,243,,,7,"0,05",,,,"0,389","0,536","0,339",8,USDA
5818,"Sup, Saus, dan Kaldu",Sup mie ayam natrium rendah kaleng disiapkan dengan air volume yang sama,"93,82",25,"1,27","0,95","1,01","2,95","0,2","0,27",6,"0,66",4,17,22,173,"0,16","0,064","0,051","4,8",,"0,055","0,045","0,54","0,074","0,02",8,6,"0,02",201,11,1,,119,,,4,"0,03",,,,"0,262","0,418","0,264",5,USDA
5819,"Sup, Saus, dan Kaldu",Sup mie ayam natrium rendah kalengan siap saji,"90,46",41,"3,29","1,34","1,07","3,84","0,8","0,34",11,"0,33",8,42,285,186,"0,18","0,025","0,053","4,5","0,4","0,032","0,022","1,396",,"0,06",8,6,"0,15",964,49,1,142,506,,,58,"0,1",,,"2,3","0,394","0,594","0,325",4,USDA
5820,"Sup, Saus, dan Kaldu",Sup mie daging sapi kalengan kental,"84,42",67,"3,85","2,46","2,12","7,16","0,6","2,06",12,"0,88",5,37,79,653,"1,23","0,11","0,218","5,9","0,3","0,055","0,047","0,849","0,16","0,03",15,14,"0,16",202,11,1,,120,,8.507,4,1,,,"1,6","0,91","0,99","0,39",4,USDA
5821,"Sup, Saus, dan Kaldu",Sup mie kalkun kalengan disiapkan dengan air volume yang sama,"92,99",28,"1,6","0,82","1,06","3,54","0,3",,5,"0,39",2,20,31,334,"0,24","0,051","0,103","4,4","0,1","0,03","0,026","0,572","0,07","0,015",8,,"0,06",120,6,,,,,,,,,,,"0,23","0,33","0,2",2,USDA
5822,"Sup, Saus, dan Kaldu",Sup mie ramen dikeringkan rasa apa saja lemak dikurangi natrium berkurang,"12,08",350,"10,89","2,5","3,59","70,95","2,7","0,85",22,"4,52",23,117,128,1.200,"0,74","0,165",,"30,9","1,2","0,582","0,41","4,906",,"0,065",122,13,,2,,,,1,,,16,"0,24",,,"0,9",,"0,685","1,438",,USDA
5823,"Sup, Saus, dan Kaldu",Sup mie ramen rasa apa saja kering,"6,52",440,"10,17","17,59","5,45","60,26","2,9","1,98",21,"4,11",25,115,181,1.855,"0,6","0,126","0,63","23,1","0,3","0,448","0,255","5,401","0,438","0,038",116,6,"0,25",12,1,,2,6,,,20,"2,44",,,"8,9","8,117","6,156","2,198",,USDA
5824,"Sup, Saus, dan Kaldu",Sup mie ramen rasa ayam kering,"6,5",439,"10,22","17,52","5,53","60,23","2,9","1,96",22,"4,21",25,115,183,1.923,"0,59","0,128","0,625","24,7",,"0,433","0,254","5,536","0,434","0,039",118,6,,,,,,,,,,"2,41",,,,"8,095","6,138","2,201",,USDA
5825,"Sup, Saus, dan Kaldu",Sup mie ramen rasa daging sapi kering,"6,56",441,"10,06","17,73","5,31","60,34",3,"1,99",21,"3,93",25,115,177,1.727,"0,61","0,122","0,644","19,6","0,6","0,479","0,258","5,139","0,448","0,037",111,5,,,,,,,,,,"2,49",,,9,"8,158","6,189","2,191",,USDA
5826,"Sup, Saus, dan Kaldu",Sup mie sapi kalengan disiapkan dengan air volume yang sama,"92,16",34,"1,93","1,23","1,1","3,58","0,3","1,03",8,"0,44",3,19,40,325,"0,62","0,06","0,109",3,"0,2","0,028","0,024","0,425","0,08","0,015",8,7,"0,08",101,5,,,60,,4.253,2,"0,5",,,"0,8","0,455","0,495","0,195",2,USDA
5827,"Sup, Saus, dan Kaldu",Sup minestrone kalengan chunky siap saji,"86,72",53,"2,13","1,17","1,35","8,64","2,4","2,17",25,"0,74",6,46,255,288,"0,6","0,1","0,3","2,2",2,"0,023","0,049","0,491","0,3","0,1",22,7,,1.783,89,,370,885,,5.963,45,"0,67",,,"3,2","0,62","0,38","0,11",2,USDA
5828,"Sup, Saus, dan Kaldu",Sup minestrone kalengan disiapkan dengan air volume yang sama,"91,33",34,"1,77","1,04","1,19","4,66","0,4",,14,"0,38",3,23,130,254,"0,31","0,051","0,152",,"0,5","0,022","0,018","0,391","0,14","0,041",15,,,970,49,,,,,,,,,,,"0,23","0,29","0,46",1,USDA
5829,"Sup, Saus, dan Kaldu",Sup minestrone kalengan kental,"82,95",68,"3,48","2,05","2,35","9,17","0,8","1,5",28,"0,75",6,46,255,516,"0,6","0,1","0,3","2,8","0,9","0,044","0,036","0,77","0,28","0,08",29,9,,1.708,85,,210,920,,1.480,150,"0,46",,,"7,8","0,44","0,56","0,91",1,USDA
5830,"Sup, Saus, dan Kaldu",Sup minestrone kalengan sodium dikurangi siap saji,"87,3",50,2,"0,8","1,26",9,"2,4","2,13",20,"0,72",13,34,186,215,"0,32","0,083",,"2,1","5,7","0,06","0,04","0,64",,"0,06",16,7,,665,33,,99,349,,6.359,90,"0,7",,,"5,8","0,14","0,28","0,25",,USDA
5831,"Sup, Saus, dan Kaldu",Sup nasi ayam kalengan chunky siap saji,"86,78",53,"5,11","1,33","1,37","5,41","0,4","0,6",14,"0,78",4,30,45,370,"0,4","0,1","0,1","4,5","1,6","0,01","0,041","1,71","0,15","0,02",2,5,"0,13",2.418,122,1,529,1.183,1,13,96,"0,24",,,"7,2","0,4","0,6","0,28",5,USDA
5832,"Sup, Saus, dan Kaldu",Sup nasi tomat kaleng kental,"77,13",93,"1,64","2,12","2,03","17,08","1,3","5,9",18,"0,62",4,26,257,635,"0,4","0,1","0,3","1,8","11,5","0,048","0,039","0,822","0,1","0,06",11,16,,421,23,2,,248,,17.183,3,"1,73",,,3,"0,4","0,47","1,05",1,USDA
5833,"Sup, Saus, dan Kaldu",Sup nasi tomat kalengan disiapkan dengan air volume yang sama,"88,52",47,"0,82","1,06","1,07","8,54","0,7","2,95",11,"0,31",2,13,129,319,"0,2","0,055","0,15","0,9","5,8","0,024","0,02","0,411","0,05","0,03",6,8,,210,12,1,,124,,8.591,1,"0,86",,,"1,5","0,2","0,235","0,525",1,USDA
5834,"Sup, Saus, dan Kaldu",Sup panas dan asam restoran Cina,"90,65",39,"2,58","1,21","1,2","4,35","0,5","0,42",19,"0,64",9,32,55,376,"0,22","0,026","0,085","0,4",,"0,026","0,031","0,507","0,227","0,064",8,40,"0,1",34,9,9,,1,1,,22,"0,39","0,1",5,"1,1","0,229","0,288","0,311",21,USDA
5835,"Sup, Saus, dan Kaldu",Sup pangsit restoran Cina,"91,18",32,"2,08","0,26","1,22","5,25","0,2","0,34",5,"0,21",3,18,32,406,"0,12","0,024","0,034","1,1","0,7","0,024","0,016","0,58","0,14","0,076",13,19,"0,09",13,1,1,,6,,,12,"0,06",,,"0,9","0,062","0,077","0,071",4,USDA
5836,"Sup, Saus, dan Kaldu",Sup Pilihan Sehat Sup Ayam Kalengan,"89,73",41,"3,69","0,63","0,75","5,2","0,8","0,57",8,,,,,195,,,,,,,,,,,,,,568,,,,,,,,,,,,"0,4",,"0,18",5,USDA
5837,"Sup, Saus, dan Kaldu",Sup Pilihan Sehat Sup Ayam dan Nasi Kalengan,"90,31",37,"2,53","0,55","0,9","5,71","0,8","0,37",15,"0,09",,,,181,,,,,1,,,,,,,,,334,,,,,,,,,,,,"0,17","0,23","0,13",7,USDA
5838,"Sup, Saus, dan Kaldu",Sup Progresso Jelai Sapi Tradisional Siap Disajikan,"88,7",47,"2,71",1,"0,9","6,69","0,9","1,27",12,"0,39",9,44,110,284,"0,45","0,053","0,079","2,2","0,3","0,027","0,086","0,82","0,145","0,063",10,,"0,14",401,20,,89,196,,485,63,"0,13",,,,"0,304","0,336","0,312",3,USDA
5839,"Sup, Saus, dan Kaldu",Sup sayur ayam dengan kentang dan keju chunky siap saji,"87,9",65,"1,16","4,46","1,31","5,2","0,3","0,64",15,"0,16",5,19,73,416,"0,16","0,04",,"3,7",4,"0,015","0,017","0,346",,"0,042",9,12,"0,02",375,19,,77,186,,54,33,"0,06",,,"2,3","1,636","1,605","0,974",7,USDA
5840,"Sup, Saus, dan Kaldu",Sup sayur ayam chunky lemak berkurang sodium dikurangi siap saji satu merek,"89,5",40,"2,7","0,5",1,"6,3",,,,,,,,192,,,,,,,,,,,,,,1.283,,,,770,,,,,,,,"0,121","0,168","0,107",4,USDA
5841,"Sup, Saus, dan Kaldu",Sup sayur ayam kaleng kental,"85,52",61,"2,94","2,32","2,22","7,01","0,7","1,26",14,"0,71",5,33,126,706,"0,3","0,099","0,3","4,5","0,8","0,036","0,046","1,004","0,14","0,039",4,9,"0,1",2.136,109,2,466,1.042,3,328,73,"0,25",,,"3,3","0,69","1,04","0,49",7,USDA
5842,"Sup, Saus, dan Kaldu",Sup sayur chunky kalengan siap saji,"89,53",39,"1,14","0,36","1,07","7,9","1,1","1,56",18,"0,51",10,29,180,267,"0,23","0,04","0,087","2,9","0,7","0,029","0,043","0,542","0,172","0,065",7,7,,1.049,52,,236,512,,580,132,"0,17",,,"8,1","0,045","0,152","0,133",,USDA
5843,"Sup, Saus, dan Kaldu",Sup sayur chunky sodium dikurangi kalengan siap saji,"86,91",50,"1,16","0,51","1,14","10,28","1,1","2,78",25,"0,4",12,28,349,138,"0,24","0,046","0,089","0,8","0,7","0,05","0,1","0,61","0,22","0,07",10,11,"0,02",1.122,58,2,195,572,,659,116,"0,18",,,"6,2","0,217","0,111","0,097",1,USDA
5844,"Sup, Saus, dan Kaldu",Sup sayur daging sapi kalengan disiapkan dengan air volume yang sama,"91,8",31,"2,23","0,76","1,18","4,06","0,8","0,45",8,"0,45",3,16,69,349,"0,62","0,077","0,125","1,1",1,"0,015","0,02","0,412","0,14","0,03",4,5,"0,13",1.552,78,,245,809,,182,46,"0,24",,,"2,8","0,34","0,32","0,045",2,USDA
5845,"Sup, Saus, dan Kaldu",Sup sayur daging sapi kalengan kental,"83,69",63,"4,45","1,51","2,25","8,11","1,6","0,89",13,"0,89",5,32,138,706,"1,23","0,145","0,25","2,2","1,9","0,029","0,039","0,823","0,28","0,06",8,10,"0,25",3.104,155,,489,1.618,,364,92,"0,48",,,"5,6","0,68","0,64","0,09",4,USDA
5846,"Sup, Saus, dan Kaldu",Sup sayur kaleng natrium rendah kental,"82,79",65,"2,2","0,9",2,"12,11","2,1","4,31",20,"0,66",25,45,433,385,"0,4","0,232","0,25",4,"0,8","0,109","0,092","1,54","0,346","0,167",12,9,,1.721,86,,314,875,2,13.848,45,"1,43",,,"4,2","0,147","0,203","0,403",,USDA
5847,"Sup, Saus, dan Kaldu",Sup sayuran daging sapi kalengan kental satu merek,86,53,"3,8","0,8","1,7","7,7",,,,,,,,555,,,,,,,,,,,,,,1.367,,,,820,,,,,,,,"0,231","0,176","0,237",5,USDA
5848,"Sup, Saus, dan Kaldu",Sup sayuran dengan kaldu sapi kalengan disiapkan dengan air volume yang sama,"91,59",33,"1,21","0,78","1,08","5,35","0,7","0,82",9,"0,4",3,16,79,253,"0,33","0,067","0,138","1,1",1,"0,021","0,019","0,395","0,14","0,023",4,5,,853,43,,193,415,,14,18,"0,06",,,"1,2","0,18","0,225","0,32",1,USDA
5849,"Sup, Saus, dan Kaldu",Sup sayuran dengan kaldu sapi kalengan kental,"83,27",66,"2,42","1,56","2,06","10,7","1,3","1,64",14,"0,79",5,32,157,515,"0,65","0,125","0,275","2,2","1,9","0,042","0,037","0,789","0,28","0,046",9,10,,1.707,85,,387,831,,29,35,"0,12",,,"2,3","0,36","0,45","0,64",1,USDA
5850,"Sup, Saus, dan Kaldu",Sup sayuran kalkun kalengan disiapkan dengan air volume yang sama,"92,89",30,"1,28","1,26","0,99","3,58","0,2",,7,"0,32",2,17,73,376,"0,25","0,051","0,102",,,"0,012","0,016","0,417","0,2","0,02",2,,"0,07",1.014,51,,,,,,,,,,,"0,37","0,55","0,28",1,USDA
5851,"Sup, Saus, dan Kaldu",Sup sayuran vegetarian kaleng disiapkan dengan air volume yang sama,"92,41",28,"0,86","0,79","1,06","4,89","0,3","1,57",10,"0,44",3,14,86,338,"0,19","0,055","0,188","1,8","0,6","0,022","0,019","0,374","0,14","0,023",4,4,,1.421,71,,205,750,,965,80,"0,58",,,"2,1","0,12","0,34","0,295",,USDA
5852,"Sup, Saus, dan Kaldu",Sup sayuran vegetarian kalengan kental,"84,91",59,"1,72","1,58","2,02","9,78","0,5","3,13",17,"0,88",6,28,171,516,"0,38","0,1","0,375","3,5","1,2","0,044","0,037","0,747","0,28","0,045",9,8,,2.842,142,,410,1.500,,1.930,160,"1,17",,,"4,2","0,24","0,68","0,59",,USDA
5853,"Sup, Saus, dan Kaldu",Sup sirip ikan hiu disiapkan restoran,"90,13",46,"3,2",2,"0,87","3,8",,,10,"0,94",7,21,53,501,"0,82","0,108","0,024",,"0,1","0,027","0,039","0,493","0,13","0,026",9,,"0,19",,,,,,,,,,,,,"0,501","0,583","0,341",2,USDA
5854,"Sup, Saus, dan Kaldu",Sup stroganoff daging sapi kalengan gaya chunky siap saji,"79,9",98,"5,1","4,6","1,4",9,"0,6","1,68",20,"0,88",2,50,140,435,"1,1","0,1",,"7,6",,"0,04","0,09","0,1",,"0,06",67,18,"0,26",820,84,51,49,365,1,14,386,"0,41",,,"102,8","2,324","1,556","0,246",21,USDA
5855,"Sup, Saus, dan Kaldu",Sup sup jagung chunky siap saji satu merek,"82,1",99,"3,1","6,3",1,"7,5","0,9",,,,,,,299,,,,,,,,,,,,,,1.150,58,,,690,,,,,,,,"1,75","1,27","1,9",11,USDA
5856,"Sup, Saus, dan Kaldu",Sup sup krim ham kentang chunky siap saji satu merek,"85,3",80,"2,7","5,2","1,2","5,6","0,6",,,"0,7",,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,"1,62","2,46","0,32",9,USDA
5857,"Sup, Saus, dan Kaldu",Sup sup sayur kental natrium rendah disiapkan dengan air volume yang sama,"91,35",33,"1,1","0,45","1,05","6,06","1,1","2,15",12,"0,33",13,23,217,194,"0,2","0,121","0,125",2,"0,4","0,055","0,046","0,77","0,173","0,084",6,5,,860,43,,157,437,1,6.924,23,"0,72",,,"2,1","0,074","0,102","0,202",,USDA
5858,"Sup, Saus, dan Kaldu",Sup sup tiram kalengan disiapkan dengan air volume yang sama,"94,86",24,"0,87","1,59","0,99","1,69",,,9,"0,41",2,20,20,407,"4,27","0,661","0,152",,"1,3","0,009","0,015","0,097","0,05","0,005",1,,"0,91",29,8,7,,,,,,,,,,"1,04","0,38","0,07",6,USDA
5859,"Sup, Saus, dan Kaldu",Sup sup tiram kalengan disiapkan dengan susu volume yang sama,"88,94",55,"2,51","3,24","1,34","3,99",,,68,"0,43",8,66,96,425,"4,22","0,655","0,151",,"1,8","0,027","0,095","0,137","0,2","0,026",4,,"1,07",92,23,22,,,,,,,,,,"2,06","0,85","0,13",13,USDA
5860,"Sup, Saus, dan Kaldu",Sup sup tiram kalengan kental,"89,88",48,"1,72","3,13","1,95","3,32",,,18,"0,8",4,39,40,722,"8,4","1,3","0,3","6,8","2,6","0,017","0,029","0,19","0,1","0,01",2,,"1,79",58,3,,,,,,,,,,,"2,04","0,74","0,13",11,USDA
5861,"Sup, Saus, dan Kaldu",Sup Swanson Kaldu Ayam 99% Bebas Lemak,"98,1",4,"0,54","0,17","1,05","0,14",,"0,15",4,"0,14",1,11,30,409,"0,02","0,019","0,011","2,2",,"0,007","0,021","0,558","0,12","0,014",1,,"0,2",,,,,,,,,,,,,,,,,USDA
5862,"Sup, Saus, dan Kaldu",Sup Swanson Kaldu Sapi Natrium Rendah,98,6,"1,2","0,08","0,5","0,21",,"0,2",2,"0,04",1,10,23,180,"0,32","0,009","0,005",,,"0,02","0,085","0,5","0,05","0,107",,,,,,,,,,,,,,,,"0,03","0,012","0,002",,USDA
5863,"Sup, Saus, dan Kaldu",Sup Swanson Kaldu Sayur,"97,92",6,"0,23","0,07","0,75","1,02",,"0,57",3,"0,08",1,3,20,303,"0,03","0,009","0,005",,"0,4","0,02","0,015","0,11","0,06","0,007",,,,289,14,,75,136,,,1,,,,,"0,031","0,006","0,004",,USDA
5864,"Sup, Saus, dan Kaldu",Sup tetesan telur restoran Cina,"92,87",27,"1,16","0,61","1,07","4,29","0,4","0,09",7,"0,26",2,15,22,370,"0,09","0,019","0,011","0,4","6,5","0,019","0,019","0,156","0,12","0,02",7,33,"0,03",89,20,18,1,16,1,,48,"0,13","0,2",6,"1,2","0,166","0,191","0,129",23,USDA
5865,"Sup, Saus, dan Kaldu",Sup tomat bisque kalengan disiapkan dengan air volume yang sama,"87,17",50,"0,92","1,02","1,29","9,6","0,2",,16,"0,33",4,24,169,424,"0,24","0,052","0,104",,"2,4","0,027","0,029","0,465","0,05","0,036",6,,,292,18,4,,,,,,,,,,"0,22","0,28","0,45",2,USDA
5866,"Sup, Saus, dan Kaldu",Sup Tomat Bisque Kalengan Disiapkan dengan Susu Volume yang Sama,"81,51",79,"2,51","2,63","1,63","11,73","0,2",,74,"0,35",10,69,241,442,"0,25","0,056","0,103",,"2,8","0,045","0,107","0,499","0,2","0,056",9,,"0,17",350,25,9,,,,,,,,,,"1,25","0,75","0,49",9,USDA
5867,"Sup, Saus, dan Kaldu",Sup tomat bisque kalengan kental,"75,32",96,"1,76","1,95","2,49","18,47","0,8",,31,"0,64",7,47,325,698,"0,46","0,1","0,2",,"4,6","0,051","0,055","0,894","0,1","0,07",12,,,562,32,4,,,,,,,,,,"0,42","0,53","0,87",4,USDA
5868,"Sup, Saus, dan Kaldu",Sup tomat dikeringkan campur disiapkan dengan air,"89,88",38,"0,93","0,61","1,41","7,17","0,4","3,9",29,"0,18",10,33,111,356,"0,13","0,034","0,036","1,1",2,"0,105","0,175","0,926","0,183","0,058",11,8,"0,06",314,20,5,,174,8,649,32,"0,22",,,"0,8","0,286","0,237","0,063",2,USDA
5869,"Sup, Saus, dan Kaldu",Sup tomat kaleng kental natrium berkurang,"82,5",65,"1,61","0,56","1,91","13,41","1,2","8,11",13,"1,11",14,29,229,22,"0,25","0,159",,"5,1","12,9","0,039","0,063","1,032",,"0,086",,13,,392,20,,,235,,10.920,90,"0,34",,,"3,2","0,155","0,179","0,189",,USDA
5870,"Sup, Saus, dan Kaldu",Sup Tomat Kalengan Disiapkan dengan Susu Rendah Lemak dengan Volume yang Sama (2%),"85,15",55,"2,42","1,24","1,38","9,82","0,5","6,59",68,"0,3",13,63,343,206,"0,34","0,027","0,074","2,7","6,3","0,041","0,103","0,461",,"0,061",2,15,"0,28",287,38,29,,115,,5.261,43,"0,18","0,6",25,"1,6","0,707","0,356","0,113",4,USDA
5871,"Sup, Saus, dan Kaldu",Sup tomat kalengan disiapkan dengan volume air yang sama komersial,"90,55",32,"0,71","0,21","1,08","7,45","0,5","4,03",8,"0,29",7,15,275,186,"0,09","0,029","0,067","1,5","6,3","0,02","0,007","0,42",,"0,042",,6,,192,10,,,115,,5.345,44,"0,17",,,"1,5","0,056","0,067","0,077",,USDA
5872,"Sup, Saus, dan Kaldu",Sup tomat kalengan kental,"80,79",66,"1,46","0,44","2,09","15,22","1,1","8,23",13,"0,59",14,31,562,377,"0,18","0,05","0,138",3,"12,9","0,042","0,015","0,858",,"0,086",,13,,392,20,,,235,,10.920,90,"0,34",,,"3,2","0,115","0,136","0,157",,USDA
5873,"Sup, Saus, dan Kaldu",Sup tomat natrium rendah dengan air,"91,38",30,"0,79","0,28","0,99","6,57","0,6","3,97",8,"0,54",7,14,112,33,"0,12","0,083","0,058","2,5","6,3","0,019","0,031","0,505",,"0,042",,6,,192,10,,,115,,5.345,44,"0,17",,,"1,5","0,076","0,088","0,093",,USDA
5874,"Sup, Saus, dan Kaldu",Swanson Broth Kaldu Sayuran Organik Bersertifikat,"98,2",5,,,"0,52","1,28",,"0,85",,,,,,234,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,,USDA
